代码	公告日期	违规类型	处罚对象	关系	处分类型	处理人	处罚金额(万元)	相关法规	是否发债	证监会行业(2012)	东财行业
002359.SZ	2015-05-08	未及时披露公司重大事件,未依法履行其他职责	张诚	公司高管	公开批评	深圳证券交易所		《股票上市规则(2012年修订)》,《股票上市规则(2014年修订)》	否	制造业	其他输变电设备
002359.SZ	2015-05-08	未及时披露公司重大事件,未依法履行其他职责	杨东	公司高管	公开批评	深圳证券交易所		《股票上市规则(2012年修订)》,《股票上市规则(2014年修订)》	否	制造业	其他输变电设备
002359.SZ	2015-05-08	未及时披露公司重大事件,未依法履行其他职责	仇锐	公司高管	公开批评	深圳证券交易所		《股票上市规则(2012年修订)》,《股票上市规则(2014年修订)》	否	制造业	其他输变电设备
002359.SZ	2015-05-08	未及时披露公司重大事件,未依法履行其他职责	权玉华	公司高管	公开批评	深圳证券交易所		《股票上市规则(2012年修订)》,《股票上市规则(2014年修订)》	否	制造业	其他输变电设备
002359.SZ	2015-05-08	未及时披露公司重大事件,未依法履行其他职责	刘海燕	公司高管	公开谴责	深圳证券交易所		《股票上市规则(2012年修订)》,《股票上市规则(2014年修订)》	否	制造业	其他输变电设备
002359.SZ	2015-05-08	未及时披露公司重大事件,未依法履行其他职责	成文永	公司高管	公开批评	深圳证券交易所		《股票上市规则(2012年修订)》,《股票上市规则(2014年修订)》	否	制造业	其他输变电设备
002359.SZ	2015-05-08	未及时披露公司重大事件,未依法履行其他职责	张永杰	公司高管	公开批评	深圳证券交易所		《股票上市规则(2012年修订)》,《股票上市规则(2014年修订)》	否	制造业	其他输变电设备
002558.SZ	2015-05-07	业绩预测结果不准确或不及时	重庆新世纪游轮股份有限公司	公司本身	监管措施			深圳证券交易所《股票上市规则(2014年修订)》第2.1、11.3.3条的规定。	否	水利、环境和公共设施管理业	旅行社
300074.SZ	2015-05-07	信息披露虚假或严重误导性陈述,涉嫌违反证券法律法规	华平信息技术股份有限公司	公司本身	监管措施	中国证券监督管理委员会上海监管局		《上市公司信息披露管理办法》第五十条的规定和《上市公司信息披露管理办法》第五十九条的规定	否	信息传输、软件和信息技术服务业	其他软件服务
600759.SH	2015-05-06	信息披露虚假或严重误导性陈述	樊辉	公司高管	监管措施	上海证券交易所上市公司监管一部		《上海证券交易所股票上市规则》	是	采矿业	石油天然气开采
600759.SH	2015-05-06	信息披露虚假或严重误导性陈述	洲际油气股份有限公司	公司本身	监管措施	上海证券交易所上市公司监管一部		《上海证券交易所股票上市规则》	是	采矿业	石油天然气开采
600408.SH	2015-05-05	未及时披露公司重大事件,未依法履行其他职责	山西安泰集团股份有限公司	公司本身	出具警示函	中国证券监督管理委员会山西监管局		《关于规范上市公司与关联方资金往来及上市公司对外担保若干问题的通知》	否	制造业	焦炭
600647.SH	2015-05-04	未及时披露公司重大事件	上海同达创业投资股份有限公司	公司本身	监管措施	上海证券交易所上市公司监管一部		《上海证券交易所股票上市规则》	否	批发和零售业	房地产
600067.SH	2015-05-04	未及时披露公司重大事件	福建丰榕投资有限公司	公司股东	监管措施	上海证券交易所上市公司监管一部		《上海证券交易所股票上市规则》	是	房地产业	房地产
600647.SH	2015-05-04	未及时披露公司重大事件	薛玉宝	公司高管	监管措施	上海证券交易所上市公司监管一部		《上海证券交易所股票上市规则》	否	批发和零售业	房地产
600076.SH	2015-05-01	信息披露虚假或严重误导性陈述	财务总监、董事会秘书	公司高管	监管措施	中国证券监督管理委员会		《中华人民共和国证券法》	否	制造业	通信配套服务
600076.SH	2015-05-01	信息披露虚假或严重误导性陈述	董事长、总经理、董事会秘书	公司高管	监管措施	中国证券监督管理委员会		《中华人民共和国证券法》	否	制造业	通信配套服务
600696.SH	2015-04-30	涉嫌违反证券法律法规	上海多伦实业股份有限公司	公司本身	立案调查	中国证券监督管理委员会		《中华人民共和国证券法》	否	房地产业	房地产
002608.SZ	2015-04-29	未及时披露公司重大事件	曹春华	公司高管	公开谴责	深圳证券交易所		《股票上市规则(2012年修订)》,《股票上市规则(2014年修订)》	是	制造业	船舶制造
002608.SZ	2015-04-29	未及时披露公司重大事件	姜志强	公司高管	公开谴责	深圳证券交易所		《股票上市规则(2012年修订)》,《股票上市规则(2014年修订)》	是	制造业	船舶制造
002608.SZ	2015-04-29	未及时披露公司重大事件	李玖	公司高管	公开谴责	深圳证券交易所		《股票上市规则(2012年修订)》,《股票上市规则(2014年修订)》	是	制造业	船舶制造
600310.SH	2015-04-29	未及时披露公司重大事件	莫运忠	公司高管	监管措施	上海证券交易所上市公司监管一部		《上海证券交易所股票上市规则》	是	电力、热力、燃气及水生产和供应业	水电
002608.SZ	2015-04-29	未及时披露公司重大事件	王军民	公司高管	公开谴责	深圳证券交易所		《股票上市规则(2012年修订)》,《股票上市规则(2014年修订)》	是	制造业	船舶制造
600310.SH	2015-04-29	未及时披露公司重大事件	岑晓明	公司高管	监管措施	上海证券交易所上市公司监管一部		《上海证券交易所股票上市规则》	是	电力、热力、燃气及水生产和供应业	水电
600310.SH	2015-04-29	未及时披露公司重大事件	陆培军	公司高管	监管措施	上海证券交易所上市公司监管一部		《上海证券交易所股票上市规则》	是	电力、热力、燃气及水生产和供应业	水电
000851.SZ	2015-04-29	涉嫌违反证券法律法规	北京一九付支付科技有限公司	公司控股参股公司	公开处罚	中国人民银行营业管理部	12	《非金融机构支付服务管理办法》,《支付机构客户备付金存管办法》,《非金融机构支付服务管理办法实施细则》	是	批发和零售业	通信终端设备
600747.SH	2015-04-28	未及时披露公司重大事件,信息披露虚假或严重误导性陈述	张尔康	公司高管	监管措施	上海证券交易所上市公司监管一部		《股票上市规则》第17.1条和《上海证券交易所纪律处分和监管措施实施办法》	否	房地产业	贸易
600212.SH	2015-04-28	信息披露虚假或严重误导性陈述	山东江泉实业股份有限公司	公司本身	内部通报批评	上海证券交易所上市公司监管一部			否	综合	综合
600747.SH	2015-04-28	未及时披露公司重大事件,涉嫌违反证券法律法规	王薇	公司高管	公开批评	上海证券交易所		《上海证券交易所股票上市规则》,上海证券交易所上市公司募集资金管理办法(2013年修订)》	否	房地产业	贸易
600747.SH	2015-04-28	未及时披露公司重大事件,信息披露虚假或严重误导性陈述	于会波	公司高管	监管措施	上海证券交易所上市公司监管一部		《股票上市规则》第17.1条和《上海证券交易所纪律处分和监管措施实施办法》	否	房地产业	贸易
600747.SH	2015-04-28	未及时披露公司重大事件,信息披露虚假或严重误导性陈述	王时中	公司高管	监管措施	上海证券交易所上市公司监管一部		《股票上市规则》第17.1条和《上海证券交易所纪律处分和监管措施实施办法》	否	房地产业	贸易
600747.SH	2015-04-28	未及时披露公司重大事件,涉嫌违反证券法律法规	大连大显控股股份有限公司	公司本身	公开谴责	上海证券交易所		《上海证券交易所股票上市规则》,上海证券交易所上市公司募集资金管理办法(2013年修订)》	否	房地产业	贸易
600696.SH	2015-04-28	未及时披露公司重大事件	鲜言	公司实际控制人	公开谴责	上海证券交易所		《上海证券交易所股票上市规则》,《上海证券交易所纪律处分和监管措施实施办法》	否	房地产业	房地产
600212.SH	2015-04-28	信息披露虚假或严重误导性陈述	田英智	公司高管	监管措施	上海证券交易所上市公司监管一部		《股票上市规则》第17.1条、第17.2条和《上海证券交易所纪律处分和监管措施实施办法》有关规定	否	综合	综合
600747.SH	2015-04-28	未及时披露公司重大事件,信息披露虚假或严重误导性陈述	傅鸿建	公司高管	监管措施	上海证券交易所上市公司监管一部		《股票上市规则》第17.1条和《上海证券交易所纪律处分和监管措施实施办法》	否	房地产业	贸易
600212.SH	2015-04-28	信息披露虚假或严重误导性陈述	刘鲁涛	公司高管	监管措施	上海证券交易所上市公司监管一部		《股票上市规则》第17.1条、第17.2条和《上海证券交易所纪律处分和监管措施实施办法》有关规定	否	综合	综合
600747.SH	2015-04-28	未及时披露公司重大事件,涉嫌违反证券法律法规	姜松	公司高管	公开批评	上海证券交易所		《上海证券交易所股票上市规则》,上海证券交易所上市公司募集资金管理办法(2013年修订)》	否	房地产业	贸易
600747.SH	2015-04-28	未及时披露公司重大事件,涉嫌违反证券法律法规	周成林	公司高管	公开批评	上海证券交易所		《上海证券交易所股票上市规则》,上海证券交易所上市公司募集资金管理办法(2013年修订)》	否	房地产业	贸易
600212.SH	2015-04-28	信息披露虚假或严重误导性陈述	刘建增	公司高管	监管措施	上海证券交易所上市公司监管一部		《股票上市规则》第17.1条、第17.2条和《上海证券交易所纪律处分和监管措施实施办法》有关规定	否	综合	综合
600747.SH	2015-04-28	未及时披露公司重大事件,信息披露虚假或严重误导性陈述	陈树文	公司高管	监管措施	上海证券交易所上市公司监管一部		《股票上市规则》第17.1条和《上海证券交易所纪律处分和监管措施实施办法》	否	房地产业	贸易
600696.SH	2015-04-28	未及时披露公司重大事件	上海多伦实业股份有限公司	公司本身	监管措施,公开批评	上海证券交易所上市公司监管一部		《上海证券交易所股票上市规则》,《上海证券交易所纪律处分和监管措施实施办法》	否	房地产业	房地产
