,Open,High,low,Close,AvgPrice,Turn,Volume,Amount,Tnum,mean_volume,std_volume,zscore_volume,signal
2011-05-24,9.061,9.2517,8.9497,9.1722,9.1034,1.465,15756121.0,270731844.2,11826.0,31143915.02,19467129.2852,-0.790450086122,0
2011-05-25,9.257,9.718,9.167,9.4001,9.522,3.013,32392404.0,582038257.05,25881.0,31791763.1,18941433.3299,0.0317104249473,0
2011-05-26,9.4637,9.6438,9.3524,9.3577,9.469,1.94,20854871.0,372717418.3,14732.0,32208860.52,18450329.2531,-0.615381403999,0
2011-05-27,9.3047,9.6226,9.2729,9.4319,9.4743,2.295,24675441.0,441243912.51,20265.0,31240273.96,17506667.4825,-0.374990441016,0
2011-05-30,9.3789,9.3895,8.4887,8.5046,8.8278,3.245,34887822.0,581192996.56,24041.0,30768084.52,17069425.0066,0.241351860324,0
2011-05-31,8.5788,8.6106,8.2132,8.5947,8.4251,2.222,23885627.0,379782459.72,16957.0,30159075.2,16751649.82,-0.374497334137,0
2011-06-01,8.5947,8.6795,8.4304,8.6106,8.547,1.284,13801797.0,222620352.44,11911.0,29772294.62,16903966.7874,-0.944778099771,0
2011-06-02,8.4251,8.9497,8.3721,8.6477,8.7007,1.98,21285753.0,349602788.15,17059.0,29541411.28,16940151.268,-0.48734265411,0
2011-06-03,8.5841,8.8437,8.547,8.7324,8.7113,1.247,13408356.0,220379552.34,9959.0,29093254.74,17066692.7218,-0.919035632485,0
2011-06-07,8.6901,8.8914,8.6477,8.743,8.7907,1.343,14436004.0,239474789.11,9620.0,27744805.92,15394195.8368,-0.864533754221,0
2011-06-08,8.9391,9.2199,8.743,9.1246,9.0027,2.262,24322231.0,413192308.54,20586.0,27082271.32,14790724.888,-0.186606156284,0
2011-06-09,9.0398,9.1722,8.8808,8.8808,9.0027,1.519,16328023.0,277461564.94,12499.0,26621956.48,14759449.9199,-0.697446960143,0
2011-06-10,8.8755,8.9497,8.6477,8.8119,8.8013,1.174,12622722.0,209614512.59,9416.0,26132313.0,14810590.3526,-0.912157495301,0
2011-06-13,8.7113,8.9126,8.5788,8.8649,8.7377,1.002,10771043.0,177655214.72,7554.0,25261353.04,14393787.0392,-1.00670587946,0
2011-06-14,8.9285,9.1934,8.8914,9.0822,9.0663,2.065,22199291.0,379744628.46,15638.0,25086763.52,14376573.0136,-0.200845675619,0
2011-06-15,9.3153,9.4001,8.9868,8.9921,9.1775,1.587,17061236.0,295423360.82,13324.0,24706033.06,14331018.1755,-0.533444097715,0
2011-06-16,8.8755,9.0451,8.743,8.7695,8.8702,1.109,11928965.0,199750438.77,9215.0,24471375.84,14444076.4744,-0.868342871365,0
2011-06-17,8.6954,8.8278,8.5311,8.5311,8.6742,0.989,10634512.0,174035951.85,8558.0,23945141.84,14459603.8753,-0.920539037915,0
2011-06-20,8.5152,8.6106,8.3456,8.3721,8.4569,0.821,8829744.0,140891872.68,7632.0,23584488.12,14609465.8954,-1.00994411607,0
2011-06-21,8.4092,8.5046,8.2503,8.4516,8.3456,1.183,12901664.0,203158806.89,9502.0,23357616.04,14686868.1785,-0.711925232317,0
2011-06-22,8.7271,8.8119,8.4198,8.4622,8.5894,1.162,12493533.0,202473207.0,10887.0,23048661.76,14750819.2356,-0.715562206507,0
2011-06-23,8.3774,8.653,8.2715,8.6053,8.5205,1.176,12647747.0,203361370.41,10386.0,22732385.12,14801836.9979,-0.681309902375,0
2011-06-24,8.5841,9.1617,8.5364,8.8914,8.849,2.14,23003752.0,384137498.85,17713.0,21858545.14,13374313.5105,0.0856273377395,0
2011-06-27,8.9073,9.1881,8.8543,9.0928,8.9974,2.004,21544322.0,365780777.37,15049.0,22289431.58,12997456.907,-0.0573273360577,0
2011-06-28,9.0822,9.3577,8.8914,9.1881,9.167,3.015,32413134.0,560875703.18,20179.0,21338495.12,10110760.3393,1.09533195411,0
2011-06-29,9.1881,9.1881,9.1881,9.1881,,0.0,0.0,0.0,0.0,20411061.92,9892082.66214,-2.06337357027,-1
2011-06-30,9.008,9.2093,9.008,9.1246,9.1193,2.017,21686773.0,373170294.06,13193.0,19836800.12,8899234.18871,0.207880008636,0
2011-07-01,9.167,9.3524,9.061,9.1458,9.2093,1.965,21123662.0,367114178.64,14207.0,19710762.86,8833950.14931,0.159939677734,0
2011-07-04,9.1617,9.7657,9.1617,9.6385,9.5538,3.943,42390630.0,764433309.9,26121.0,19516709.82,8191285.91896,2.79246999877,1
2011-07-05,9.6438,9.8558,9.5856,9.7392,9.7074,2.746,29520705.0,540947159.92,16891.0,19658700.12,8303425.57473,1.18770317036,0
2011-07-06,9.6756,9.9406,9.6332,9.7816,9.8187,2.209,23751377.0,440047397.16,15729.0,19688485.12,8315616.91932,0.488585744079,0
2011-07-07,10.3221,10.7036,10.0677,10.1737,10.2956,4.164,44772206.0,869945248.93,29824.0,20279648.82,9012489.35091,2.71762398005,1
2011-07-08,10.1737,10.6241,10.0836,10.5817,10.4758,3.91,42041955.0,831211451.42,31019.0,20725261.64,9522716.13921,2.23850979577,1
2011-07-11,10.6029,10.6771,10.391,10.4652,10.5181,2.315,24894480.0,494091218.81,17980.0,20677793.42,9495313.27134,0.444080828036,0
2011-07-12,10.3592,10.5552,10.2956,10.4175,10.4546,2.083,22391108.0,441871913.36,14616.0,20801052.5,9476355.37424,0.16779188171,0
2011-07-13,10.4175,10.8573,10.4175,10.7248,10.6506,2.599,27947170.0,561716021.99,19855.0,21017231.4,9514305.31096,0.728370424693,0
2011-07-14,10.7566,11.2335,10.7566,11.0374,11.0374,2.776,29949203.0,623805454.26,19952.0,21239289.6,9591854.45549,0.90805312366,0
2011-07-15,10.995,11.4878,10.9209,11.3925,11.2759,3.19,34412811.0,732460755.39,24487.0,21356123.66,9717734.17575,1.343593795,0
2011-07-18,11.3925,11.4719,11.0639,11.0692,11.1858,2.312,24937655.0,526473363.66,17914.0,21244008.9,9641615.24369,0.383094119257,0
2011-07-19,11.0109,11.0374,10.7142,10.9156,10.8785,2.31,24921466.0,511539963.43,15351.0,21356661.76,9651205.78946,0.369363612979,0
2011-07-20,11.0215,11.1169,10.6559,10.7831,10.852,1.774,19141791.0,391983016.07,13190.0,21353115.22,9652002.35687,-0.229105230007,0
2011-07-21,10.7831,10.8467,10.4281,10.5605,10.5658,1.949,21027902.0,419345865.2,13443.0,21421509.78,9637028.51723,-0.0408432723112,0
2011-07-22,10.5976,10.7778,10.5446,10.5764,10.6665,1.631,17597232.0,354301478.83,10507.0,21197282.66,9591967.1955,-0.375319325705,0
2011-07-25,10.4758,10.5605,10.0042,10.1048,10.2373,2.185,23575998.0,455506643.94,13357.0,21405958.94,9526421.1346,0.227791636475,0
2011-07-26,10.073,10.2585,9.9565,10.1419,10.1048,1.637,17663000.0,336909919.49,9289.0,21759218.94,9031054.4892,-0.453570393679,0
2011-07-27,10.0677,10.2956,9.9671,10.2956,10.2002,1.561,16839554.0,324186366.84,9668.0,21652001.8,9057493.22338,-0.53132226338,0
2011-07-28,10.1472,10.3221,10.0942,10.2532,10.2055,1.131,12202949.0,235052759.19,6928.0,21660597.08,9048126.28545,-1.04526039775,0
2011-07-29,10.2638,10.3062,10.1313,10.1631,10.2108,1.046,11282821.0,217467525.17,6098.0,21264165.14,9060134.07483,-1.10167731046,0
2011-08-01,10.0783,10.4811,10.0677,10.4546,10.3009,1.297,13990608.0,271957631.19,9458.0,21179594.96,9108742.32763,-0.789240347506,0
2011-08-02,10.3963,10.9262,10.2373,10.8838,10.5976,2.234,24097779.0,481927306.12,16454.0,21144939.0,9093970.04204,0.324703070975,0
2011-08-03,10.7406,10.8732,10.6769,10.6875,10.7565,1.516,16356213.0,331696851.06,9942.0,21156940.84,9087106.36259,-0.52830105079,0
2011-08-04,10.7406,11.0906,10.6716,10.7034,10.8572,1.686,18183986.0,372184896.04,12017.0,20872772.48,8949706.23782,-0.300432931378,0
2011-08-05,10.0882,10.5655,10.0776,10.364,10.417,1.679,18116073.0,355867566.74,9802.0,20817996.52,8958195.3092,-0.301614714431,0
2011-08-08,10.173,10.3481,9.7063,9.8919,9.998,2.139,23077273.0,434920498.42,13780.0,20786033.16,8946995.01049,0.256090434533,0
2011-08-09,9.6002,10.0723,9.3987,9.8601,9.7646,1.917,20682636.0,380849428.09,12894.0,20501929.44,8712531.16116,0.0207409943973,0
2011-08-10,10.1359,10.2791,10.0245,10.0245,10.1465,1.64,17696907.0,338504261.37,10193.0,20378155.04,8707438.17509,-0.307926164514,0
2011-08-11,9.7911,10.5231,9.7593,10.3958,10.2314,1.837,19814237.0,382180089.37,13569.0,20498403.84,8656130.33785,-0.0790384170867,0
2011-08-12,10.5549,10.6345,10.3693,10.3905,10.5072,1.346,14525938.0,287687363.94,9531.0,20363207.54,8696278.29897,-0.671237665047,0
2011-08-15,10.4754,10.6822,10.3481,10.539,10.539,1.553,16750903.0,332898436.22,9986.0,20430058.48,8654470.22411,-0.425116198303,0
2011-08-16,10.5549,10.608,10.2473,10.3799,10.4329,1.234,13310711.0,261758318.07,9303.0,20407552.62,8671821.57486,-0.818379570974,0
2011-08-17,10.3322,10.4117,10.1942,10.2208,10.2738,0.727,7847664.0,152037657.95,6193.0,20078061.28,8831555.0322,-1.3848520714,0
2011-08-18,10.2049,10.3056,10.0351,10.051,10.1783,0.945,10192291.0,195606880.06,6897.0,19955346.64,8926839.34381,-1.0936743974,0
2011-08-19,9.8548,10.0935,9.8389,10.0829,9.9397,1.039,11206796.0,209970265.95,6683.0,19927028.12,8952783.43458,-0.974024691172,0
2011-08-22,10.051,10.1624,9.9025,9.9131,10.0245,0.627,6767455.0,127926952.89,5490.0,19846956.36,9053678.87448,-1.44466150626,0
2011-08-23,9.9503,10.1996,9.8389,10.1624,10.0457,0.839,9051904.0,171453319.58,6420.0,19584008.62,9174085.68368,-1.14802771449,0
2011-08-24,10.2632,10.3215,10.0776,10.1041,10.2367,1.151,12416817.0,239627158.5,6862.0,19491120.24,9223529.5824,-0.766984393209,0
2011-08-25,10.2208,10.3587,10.0563,10.3162,10.1996,1.414,15257499.0,293459769.27,9013.0,19557690.92,9179743.86516,-0.468443562605,0
2011-08-26,10.2526,10.4541,10.1677,10.2208,10.2844,1.058,11413870.0,221363451.56,6851.0,19573278.08,9164932.86127,-0.890285635859,0
2011-08-29,10.1041,10.5443,10.0776,10.3693,10.3215,1.784,19248757.0,374515505.45,10143.0,19781658.34,9033175.13278,-0.0589938014227,0
2011-08-30,10.4648,10.5284,10.2208,10.2632,10.3746,1.238,13350547.0,261109187.9,8383.0,19790636.0,9026418.41081,-0.713471136269,0
2011-08-31,10.2367,10.3056,9.9715,10.0351,10.0882,1.332,14367131.0,273331596.76,9103.0,19828107.96,8999355.673,-0.606818661072,0
2011-09-01,10.1306,10.1996,9.9556,9.9715,10.0457,0.587,6331179.0,119905620.67,5039.0,19701776.6,9145360.42866,-1.46200881904,0
2011-09-02,9.9078,10.0776,9.8548,9.9025,9.9556,0.683,7372017.0,138352245.18,5278.0,19389141.9,9296121.81439,-1.29270303681,0
2011-09-05,9.7593,9.9397,9.6798,9.823,9.7805,0.873,9415554.0,173599891.31,5963.0,19146566.54,9396440.56868,-1.03560624567,0
2011-09-06,9.7858,9.9344,9.7169,9.8654,9.8654,0.691,7452441.0,138578751.45,4564.0,18647352.68,9340117.23559,-1.19858363633,0
2011-09-07,9.9237,10.3215,9.8283,10.1306,10.0616,1.634,17624327.0,334368764.92,8840.0,18999839.22,8946282.08067,-0.153752386477,0
2011-09-08,10.1041,10.364,9.9609,10.0616,10.1412,1.493,16105167.0,307876655.08,11485.0,18888207.1,8946893.90622,-0.311062155109,0
2011-09-09,10.0086,10.2314,9.7593,9.8018,9.945,1.16,12514083.0,234646941.97,8302.0,18716015.52,8985757.80175,-0.690195825086,0
2011-09-13,9.6002,9.6214,9.1335,9.1706,9.3191,1.907,20577401.0,361578980.89,12194.0,18279750.94,8317561.16906,0.276240837103,0
2011-09-14,9.2554,9.2873,8.9531,9.2554,9.1388,1.239,13362796.0,230297410.97,9726.0,17956592.76,8184735.92195,-0.561263894621,0
2011-09-15,9.2289,9.4411,9.2077,9.3032,9.3456,1.022,11021489.0,194245050.5,6322.0,17701995.0,8198780.82312,-0.814817000737,0
2011-09-16,9.457,9.7911,9.4199,9.5578,9.6002,1.365,14725646.0,266483150.53,11505.0,17101063.8,7216459.01738,-0.329166672225,0
2011-09-19,9.4146,9.5472,9.2395,9.2979,9.3933,0.949,10236580.0,181262920.5,7867.0,16464956.3,6319112.89811,-0.985640927836,0
2011-09-20,9.2448,9.4888,9.2448,9.3933,9.3827,0.837,9032793.0,159745684.0,6176.0,16147722.56,6285351.48686,-1.13198594778,0
2011-09-21,9.4146,9.7328,9.2183,9.7116,9.5313,1.256,13549149.0,243428855.35,10157.0,15970883.38,6230251.47783,-0.388705718962,0
2011-09-22,9.6002,9.7222,9.3403,9.3403,9.51,1.206,13014133.0,233405803.42,8822.0,15672222.64,5998021.20447,-0.443161094199,0
2011-09-23,9.1228,9.3191,8.9955,9.1175,9.1388,1.069,11529713.0,198600142.88,8584.0,15303832.84,5659341.79085,-0.6668831782,0
2011-09-26,9.1547,9.5259,9.1335,9.2289,9.3615,1.558,16807819.0,296599282.3,11845.0,14951733.0,4949313.57632,0.375018873098,0
2011-09-27,9.3085,9.4729,9.2289,9.2448,9.3774,1.185,12787207.0,226014360.11,8292.0,14708724.04,4742993.55622,-0.405127482723,0
2011-09-28,9.3085,9.4623,9.0751,9.1388,9.2767,0.956,10314992.0,180415927.85,7959.0,14416594.56,4546901.18088,-0.902065472029,0
2011-09-29,9.0221,9.0698,8.672,8.6932,8.8311,1.016,10961628.0,182517635.43,9332.0,14252991.3,4520502.54179,-0.728096770121,0
2011-09-30,8.741,8.8046,8.4864,8.5288,8.619,0.676,7291907.0,118514830.61,5480.0,13978271.4,4517756.23095,-1.48001885409,0
2011-10-10,8.6455,8.672,8.3962,8.4545,8.5076,0.566,6102159.0,97891284.77,4695.0,13748369.94,4621134.86238,-1.65461757073,0
2011-10-11,8.7728,8.8311,8.253,8.4333,8.5818,1.183,12757532.0,206422802.52,7483.0,13532000.62,4399555.1394,-0.176033393255,0
2011-10-12,8.2742,8.7091,8.1045,8.6773,8.5447,1.276,13766811.0,221788537.87,9101.0,13454076.84,4359213.93417,0.0717409525486,0
2011-10-13,8.6349,8.8523,8.5978,8.6826,8.741,1.115,12023989.0,198112404.79,8741.0,13357765.54,4336024.84736,-0.307603527874,0
2011-10-14,8.672,8.7834,8.6296,8.7144,8.7091,0.841,9075785.0,149044965.04,5795.0,13295222.26,4375396.5077,-0.964355402435,0
2011-10-17,8.7516,8.9902,8.7144,8.8417,8.863,1.065,11494638.0,192130485.76,8252.0,13299458.6,4373510.4354,-0.412670925715,0
2011-10-18,8.7038,8.7675,8.3272,8.3697,8.5288,1.025,11053544.0,177784582.36,8269.0,13240717.32,4383750.14393,-0.498927458954,0
2011-10-19,8.4333,8.5288,8.0249,8.1946,8.2159,1.392,15011901.0,232599105.66,9405.0,13058999.76,4103896.20901,0.475865163381,0
2011-10-20,8.2689,8.2689,7.415,7.6483,7.7014,1.837,19813549.0,287620634.26,11994.0,13128146.48,4188832.32832,1.59600623658,0
2011-10-21,7.5741,7.6589,7.4574,7.6059,7.5794,0.67,7223140.0,103201892.25,5064.0,12908929.56,4205618.89168,-1.35195073697,0
2011-10-24,7.6324,7.7491,7.5051,7.6855,7.6377,0.876,9450581.0,136111729.17,6039.0,12735619.72,4165010.47299,-0.788722799452,0
2011-10-25,7.7491,8.0355,7.5847,7.9401,7.8234,1.27,13698179.0,202004418.54,9627.0,12548037.84,3892000.37619,0.295514144099,0
2011-10-26,7.887,8.1522,7.8446,8.0143,8.0408,1.099,11855518.0,179769913.82,8636.0,12371495.48,3711496.7984,-0.139021399728,0
2011-10-27,8.0196,8.0461,7.8711,7.9029,7.9454,0.842,9085102.0,136127490.7,5948.0,12199259.38,3658767.29069,-0.851149344186,0
2011-10-28,8.0355,8.2371,8.0355,8.1681,8.1363,1.091,11764399.0,180435818.82,8172.0,12038262.62,3490066.21727,-0.0784694624546,0
2011-10-31,8.1257,8.3962,8.1098,8.3326,8.3113,1.172,12644841.0,198155239.09,9173.0,12000640.68,3472798.62988,0.18549889834,0
2011-11-01,8.2265,8.9107,8.2265,8.7569,8.7038,2.273,24517981.0,402292771.83,16254.0,12155982.24,3843543.35994,3.21630266718,1
2011-11-02,8.5924,8.7728,8.4121,8.7516,8.5978,1.435,15484021.0,251055396.47,10846.0,12199448.44,3869072.63681,0.848930187753,0
2011-11-03,8.7728,9.0698,8.6985,8.7887,8.9107,1.735,18718498.0,314426589.45,10669.0,12416865.12,3924576.95392,1.60568462639,0
2011-11-04,8.8895,8.9849,8.7357,8.8842,8.8789,1.24,13372922.0,223857266.98,7900.0,12480477.74,3913545.01742,0.228039860543,0
2011-11-07,8.8789,9.0804,8.847,8.8842,8.9584,0.976,10525861.0,177797612.26,6629.0,12466859.04,3919248.37531,-0.495247520475,0
2011-11-08,9.7752,9.7752,9.7381,9.7752,9.7752,3.074,33159090.0,611107248.48,10191.0,12994691.74,4811592.57286,4.19079503401,1
2011-11-09,10.0776,10.4488,9.9768,10.3322,10.2261,7.076,76333156.0,1471798466.53,48511.0,14340316.78,10141951.5426,6.11251581707,1
2011-11-10,10.1624,10.2632,9.8283,9.8707,10.0351,4.128,44534423.0,842488500.21,27071.0,14982668.9,10998565.0829,2.68687359463,1
2011-11-11,10.0776,10.7671,10.0245,10.5549,10.4276,6.513,70261917.0,1381483934.56,41350.0,16082757.26,13494264.2987,4.01497692211,1
2011-11-14,10.4488,10.5814,10.3056,10.5549,10.4435,4.063,43830717.0,862846918.79,29854.0,16731094.2,14033340.04,1.9310885878,0
2011-11-15,10.5284,10.7034,10.1783,10.2367,10.3534,3.816,41163645.0,803320134.87,27973.0,17169391.96,14449632.908,1.66054412544,0
2011-11-16,10.1359,10.2738,9.9078,10.051,10.0404,3.313,35743466.0,676625492.03,21406.0,17617250.34,14674138.337,1.23524906497,0
2011-11-17,10.0457,10.1094,9.8707,9.8813,9.9768,3.162,34108484.0,641580089.54,17006.0,18012077.4,14849441.3777,1.08397388094,0
2011-11-18,9.7752,9.8389,9.2554,9.3138,9.4623,3.786,40838268.0,728714623.42,22524.0,18702219.18,15095320.5064,1.46641794128,0
2011-11-21,9.335,9.4941,9.3032,9.4252,9.404,2.066,22285391.0,395154156.49,13991.0,19000486.66,15013996.0708,0.218789476466,0
2011-11-22,9.335,9.7275,9.2554,9.7222,9.4941,2.4,25889038.0,463537269.18,17984.0,19329956.34,14980080.3209,0.43785357084,0
2011-11-23,9.7328,9.7593,9.4199,9.4199,9.6002,1.823,19668173.0,356059413.52,12820.0,19574270.98,14881705.0073,0.00630989661155,0
2011-11-24,9.1494,9.5206,9.0751,9.335,9.2607,1.897,20467116.0,357436673.57,14019.0,19631126.76,14879533.4811,0.0561838340607,0
2011-11-25,9.2289,9.4146,9.1706,9.2607,9.282,1.089,11751788.0,205658699.7,8006.0,19544059.18,14913285.3133,-0.522505337777,0
2011-11-28,9.3085,9.3244,9.0274,9.1865,9.1812,1.002,10805855.0,187101873.02,8052.0,19509894.62,14931664.1699,-0.582924952031,0
2011-11-29,9.2554,9.388,9.1441,9.388,9.2767,1.229,13254540.0,231824793.4,8922.0,19363437.4,14956871.7092,-0.408434164494,0
2011-11-30,9.3297,9.4782,8.8948,9.0009,9.1865,1.958,21126275.0,365821335.78,13597.0,19518706.98,14933585.6392,0.107647825435,0
2011-12-01,9.3827,9.4517,9.0645,9.0698,9.3032,2.625,28319318.0,496819195.78,13593.0,19864663.56,14933082.5482,0.566169403584,0
2011-12-02,9.1175,9.1175,8.5553,8.6455,8.725,1.628,17563073.0,288969979.05,11914.0,19921412.1,14918539.0507,-0.158081102444,0
2011-12-05,8.7463,8.7728,8.253,8.3007,8.4015,1.272,13717933.0,217281288.71,9152.0,19991039.16,14880491.5068,-0.421565790157,0
2011-12-06,8.1946,8.3803,8.1575,8.306,8.2689,0.954,10287248.0,160394576.49,6809.0,20016128.26,14862685.2832,-0.654584287738,0
2011-12-07,8.2795,8.3591,8.1946,8.2583,8.2742,0.712,7679744.0,119769160.44,4933.0,19898740.16,14937794.031,-0.817992009705,0
2011-12-08,8.253,8.6137,8.1575,8.4758,8.4015,1.309,14116459.0,223572247.1,9495.0,19920786.68,14928236.1496,-0.388815371209,0
2011-12-09,8.3856,8.5129,8.3219,8.3962,8.4174,0.786,8479975.0,134579214.85,5776.0,19859791.92,14969394.3061,-0.760205569262,0
2011-12-12,8.3803,8.4652,8.3166,8.375,8.3697,0.577,6223791.0,98204108.51,4479.0,19648111.36,15087798.2044,-0.889746812501,0
2011-12-13,8.2477,8.3219,7.8976,7.9029,8.0833,1.056,11395332.0,173654296.21,8551.0,19620273.86,15101992.4962,-0.544626271142,0
2011-12-14,7.8764,7.9507,7.5263,7.5317,7.7226,1.597,17224696.0,250841722.5,8423.0,19758467.94,15046617.5825,-0.16839478548,0
2011-12-15,7.4786,7.7014,7.4309,7.4627,7.5635,1.262,13618478.0,194182630.91,8379.0,19811604.94,15019584.6565,-0.412336764407,0
2011-12-16,7.4733,7.5794,7.0543,7.5317,7.3142,2.081,22446446.0,309647684.04,14459.0,20114695.72,14914323.0632,0.156343018058,0
2011-12-19,7.3725,7.5688,7.1179,7.5317,7.3354,1.454,15689184.0,216915864.72,10452.0,20306436.22,14791620.8609,-0.312153229413,0
2011-12-20,7.4415,7.6961,7.346,7.4521,7.5423,1.444,15573851.0,221474337.47,9425.0,20362762.6,14767630.8408,-0.32428435215,0
2011-12-21,7.5794,7.5847,6.7095,6.7095,7.0861,3.161,34103400.0,455455409.32,20648.0,20769494.38,14862011.6428,0.897180404676,0
2011-12-22,6.4337,6.508,6.0412,6.3383,6.1897,3.314,35755484.0,417159561.34,17290.0,21244124.28,14955664.04,0.970291902869,0
2011-12-23,6.2057,6.4019,6.1685,6.3276,6.3011,2.212,23860434.0,283429363.67,10518.0,21539817.26,14855994.0048,0.15620743649,0
2011-12-26,6.2534,6.2534,5.8344,5.8344,6.0094,2.768,29863524.0,338227098.91,16206.0,21907194.98,14829615.6278,0.536516199723,0
2011-12-27,5.7866,6.1102,5.6859,5.967,5.9405,3.372,36378682.0,407534336.31,17307.0,22413697.74,14883734.7385,0.938271509497,0
2011-12-28,5.8397,6.02,5.7707,5.9405,5.8768,1.968,21227463.0,235260620.62,10624.0,22538008.98,14846562.3879,-0.0882726887046,0
2011-12-29,5.9086,5.9829,5.6593,5.6593,5.8238,2.159,23294716.0,255682137.04,13232.0,22607632.32,14841686.9297,0.0462941768854,0
2011-12-30,5.6806,6.1526,5.6806,5.7813,5.8185,2.104,22700778.0,248977825.16,11059.0,22917185.08,14674733.806,-0.0147469169022,0
2012-01-04,5.8556,5.8874,5.357,5.357,5.6328,2.393,25813103.0,274172043.48,14224.0,23244435.52,14550212.1972,0.176538145642,0
2012-01-05,5.3199,5.3517,5.0123,5.06,5.182,2.747,29632904.0,289372170.37,13543.0,23563130.02,14511310.3538,0.418278834373,0
2012-01-06,5.3093,5.5374,5.2615,5.3623,5.3623,3.914,42225358.0,427057863.19,22477.0,24170526.82,14646231.1871,1.23272881258,0
2012-01-09,5.3623,5.898,5.2775,5.898,5.7071,4.717,50884080.0,547734915.51,24915.0,25006506.38,14957213.1951,1.73010662364,0
2012-01-10,5.967,6.3383,5.8821,6.1473,6.0412,6.11,65920022.0,750893173.7,32365.0,26089618.84,15909244.408,2.50360118548,1
2012-01-11,6.0837,6.7626,6.0306,6.7626,6.3436,5.796,62531717.0,747837562.77,35207.0,27087356.36,16598247.5613,2.13542788231,1
2012-01-12,6.683,7.0225,6.5504,6.6936,6.7467,5.389,58134504.0,739362560.1,36888.0,27759686.82,17163268.5376,1.76975714815,0
2012-01-13,6.683,6.8421,6.4337,6.7148,6.6671,5.34,57611209.0,724387826.08,32642.0,28602230.58,17577373.5376,1.65035910274,0
2012-01-16,6.7095,6.7838,6.1261,6.1791,6.4815,4.21,45419517.0,554840399.93,27356.0,29136250.96,17676291.6441,0.921192429266,0
2012-01-17,6.2057,6.7997,6.1579,6.7997,6.5875,6.267,67605348.0,839673522.53,36397.0,30220899.48,18340697.9117,2.0383329304,1
2012-01-18,6.7997,7.1339,6.7414,6.8687,6.9429,5.78,62349778.0,816175169.15,34595.0,31257377.82,18666424.4695,1.66568590738,0
2012-01-19,6.8899,6.98,6.6724,6.9005,6.8474,3.965,42778573.0,552263535.01,25530.0,31449767.48,18735868.3951,0.604658683606,0
2012-01-20,6.9429,6.98,6.7573,6.7997,6.8421,2.563,27654195.0,356609716.18,16529.0,30476188.26,17585418.613,-0.160473476469,0
2012-01-30,6.858,6.8846,6.5822,6.6459,6.7042,2.343,25272181.0,319381662.76,16227.0,30090943.42,17481843.345,-0.275643839434,0
2012-01-31,6.6989,7.0543,6.63,6.8421,6.858,3.811,41113427.0,531475743.43,25715.0,29507973.62,16577537.5604,0.700071004981,0
2012-02-01,6.7626,6.8156,6.5504,6.6088,6.6777,2.619,28257697.0,355693013.18,19684.0,29196513.22,16448742.0655,-0.0570752593883,0
2012-02-02,6.6141,7.0066,6.5663,6.9959,6.8103,4.117,44417376.0,570296850.69,26864.0,29261587.84,16503398.1329,0.918343485258,0
2012-02-03,6.9217,7.0808,6.8421,6.9906,6.9747,3.757,40525707.0,532813218.01,24770.0,29357232.66,16555505.6421,0.674607866498,0
